Rating;Reviews;Followers;Sentimiento
5.0;66.0;71.0;1
4.0;8.0;16.0;1
1.0;1.0;1.0;-1
5.0;3.0;1.0;1
5.0;10.0;35.0;1
4.0;21.0;13.0;1
2.0;23.0;74.0;-1
3.0;37.0;94.0;1
4.0;3.0;1.0;1
5.0;12.0;9.0;1
4.0;95.0;497.0;1
4.0;60.0;54.0;1
4.0;4.0;3.0;1
3.0;3.0;1.0;0
4.0;14.0;62.0;1
4.0;17.0;6.0;1
4.0;2.0;1.0;1
4.0;9.0;26.0;1
4.0;42.0;49.0;1
4.0;21.0;83.0;1
5.0;13.0;5.0;1
4.0;84.0;512.0;0
5.0;12.0;11.0;0
3.0;36.0;29.0;0
5.0;16.0;10.0;1
4.0;160.0;754.0;1
4.0;13.0;24.0;1
3.0;25.0;96.0;0
2.0;13.0;619.0;-1
5.0;4.0;23.0;0
5.0;26.0;54.0;1
5.0;7.0;1.0;1
1.0;1.0;1.0;-1
4.0;14.0;103.0;1
3.0;20.0;21.0;0
5.0;10.0;5.0;1
2.0;35.0;129.0;-1
4.0;20.0;10.0;1
4.0;32.0;143.0;1
2.0;1.0;0.0;0
5.0;7.0;7.0;1
2.0;2.0;0.0;-1
3.0;64.0;173.0;-1
5.0;22.0;42.0;1
4.0;66.0;270.0;1
4.0;1.0;1.0;1
4.0;59.0;265.0;1
2.0;26.0;193.0;1
5.0;1.0;0.0;0
4.0;12.0;2.0;1
5.0;13.0;13.0;1
4.0;10.0;9.0;1
4.0;22.0;52.0;0
4.0;5.0;6.0;1
1.0;43.0;97.0;-1
5.0;8.0;2.0;1
4.0;41.0;141.0;1
3.0;94.0;276.0;0
3.0;179.0;1877.0;1
4.0;100.0;277.0;1
3.0;26.0;49.0;-1
1.0;2.0;1.0;-1
5.0;1.0;1.0;1
3.0;83.0;146.0;-1
4.0;46.0;720.0;1
4.0;130.0;5532.0;1
4.0;19.0;21.0;1
5.0;6.0;2.0;1
5.0;54.0;71.0;1
4.0;45.0;116.0;1
1.0;10.0;64.0;-1
5.0;14.0;3.0;1
4.0;73.0;411.0;1
5.0;141.0;3151.0;1
5.0;2.0;1.0;1
3.0;34.0;36.0;1
4.0;102.0;540.0;1
3.0;1.0;0.0;0
2.0;1.0;1.0;-1
5.0;344.0;977.0;1
3.0;60.0;225.0;0
4.0;2.0;0.0;1
5.0;9.0;8.0;1
1.0;2.0;2.0;-1
5.0;22.0;15.0;1
4.0;3.0;2.0;1
4.0;68.0;52.0;1
4.0;2.0;16.0;-1
5.0;123.0;405.0;1
4.0;4.0;1.0;1
1.0;1.0;29.0;-1
3.0;15.0;20.0;1
4.0;29.0;11.0;1
3.0;67.0;436.0;0
5.0;32.0;347.0;1
4.0;5.0;4.0;1
3.0;9.0;59.0;0
4.0;22.0;92.0;1
5.0;54.0;164.0;1
5.0;1.0;4.0;0
5.0;55.0;123.0;1
2.0;37.0;27.0;-1
5.0;1.0;0.0;1
4.0;2.0;2.0;1
4.0;12.0;2.0;1
5.0;19.0;32.0;-1
3.0;16.0;21.0;0
3.0;20.0;17.0;0
2.0;89.0;202.0;-1
1.0;1.0;0.0;-1
3.0;13.0;5.0;0
2.0;90.0;148.0;-1
4.0;6.0;32.0;1
3.0;1.0;56.0;0
5.0;7.0;4.0;1
4.0;5.0;1.0;1
5.0;43.0;42.0;1
4.0;5.0;29.0;1
4.0;46.0;43.0;-1
3.0;10.0;63.0;0
4.0;3.0;0.0;0
1.0;9.0;2.0;-1
1.0;2.0;8.0;-1
4.0;4.0;49.0;1
4.0;21.0;83.0;1
2.0;4.0;80.0;-1
4.0;3.0;1.0;1
5.0;28.0;52.0;1
5.0;4.0;0.0;1
2.0;9.0;2.0;-1
5.0;7.0;10.0;1
4.0;4.0;1.0;1
4.0;109.0;2768.0;1
3.0;29.0;8.0;0
5.0;10.0;119.0;1
5.0;51.0;174.0;1
2.0;11.0;49.0;0
3.0;12.0;6.0;0
3.0;16.0;2.0;0
3.0;105.0;1160.0;0
3.0;6.0;10.0;1
3.0;20.0;4.0;0
3.0;24.0;284.0;0
4.0;4.0;1.0;1
4.0;12.0;86.0;1
1.0;9.0;26.0;0
5.0;1.0;6.0;1
2.0;5.0;1.0;-1
4.0;135.0;1821.0;1
4.0;17.0;8.0;1
4.0;7.0;206.0;1
5.0;16.0;8.0;1
4.0;14.0;25.0;1
4.0;12.0;9.0;0
3.0;78.0;76.0;0
5.0;4.0;131.0;1
4.0;2.0;2.0;1
2.0;1.0;0.0;-1
4.0;3.0;6.0;1
3.0;35.0;161.0;0
4.0;7.0;3.0;1
3.0;31.0;39.0;0
3.0;43.0;24.0;-1
5.0;1.0;0.0;1
2.0;3.0;3.0;-1
4.0;38.0;959.0;1
2.0;3.0;1.0;-1
5.0;207.0;400.0;1
5.0;12.0;1.0;1
4.0;65.0;12.0;1
5.0;2.0;1.0;1
5.0;163.0;1204.0;1
5.0;1.0;2.0;1
5.0;28.0;52.0;1
4.0;33.0;887.0;1
4.0;32.0;319.0;1
5.0;27.0;81.0;1
5.0;129.0;482.0;1
2.0;1.0;8.0;1
5.0;65.0;1167.0;1
3.0;42.0;49.0;1
4.0;10.0;10.0;1
5.0;19.0;10.0;1
4.0;56.0;40.0;1
5.0;7.0;5.0;1
1.0;127.0;552.0;-1
4.0;79.0;174.0;1
4.0;85.0;301.0;1
4.0;70.0;173.0;1
4.0;58.0;150.0;1
4.0;123.0;581.0;1
4.0;119.0;469.0;1
5.0;105.0;1870.0;1
5.0;86.0;216.0;1
4.0;125.0;1812.0;1
3.0;24.0;48.0;-1
3.0;55.0;188.0;1
4.0;95.0;299.0;1
1.0;6.0;4.0;-1
4.0;58.0;90.0;1
4.0;22.0;19.0;1
4.0;145.0;689.0;1
2.0;3.0;1.0;0
5.0;10.0;31.0;1
5.0;165.0;1849.0;1
1.0;1.0;1.0;1
4.0;4.0;1.0;1
5.0;0.0;14.0;-1
5.0;1.0;0.0;1
1.0;0.0;0.0;-1
4.0;84.0;183.0;1
1.0;3.0;8.0;-1
5.0;1.0;26.0;1
5.0;1.0;1.0;1
1.0;2.0;2.0;-1
5.0;1.0;1.0;1
4.0;2.0;1.0;0
5.0;0.0;0.0;1
1.0;1.0;6.0;-1
5.0;1.0;0.0;1
5.0;10.0;3.0;1
1.0;2.0;1.0;1
5.0;1.0;10.0;1
1.0;2.0;5.0;-1
4.0;10.0;5.0;0
4.0;9.0;9.0;1
5.0;3.0;0.0;1
1.0;5.0;0.0;-1
4.0;1.0;9.0;1
3.0;1.0;0.0;-1
5.0;1.0;0.0;1
5.0;3.0;0.0;1
5.0;1.0;0.0;1
4.0;52.0;179.0;0
1.0;79.0;229.0;-1
5.0;2.0;0.0;1
3.0;2.0;1.0;1
4.0;3.0;0.0;1
1.0;1.0;1.0;1
3.0;76.0;113.0;0
4.0;39.0;45.0;-1
1.0;2.0;29.0;-1
5.0;1.0;0.0;1
2.0;2.0;1.0;-1
5.0;2.0;0.0;1
5.0;3.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
3.0;4.0;1.0;-1
5.0;3.0;2.0;1
5.0;1.0;27.0;1
5.0;1.0;13.0;1
5.0;1.0;0.0;1
5.0;3.0;0.0;1
5.0;3.0;3.0;1
1.0;1.0;1.0;-1
5.0;11.0;1.0;1
5.0;1.0;0.0;1
5.0;166.0;651.0;1
1.0;3.0;0.0;-1
3.0;4.0;4.0;-1
3.0;5.0;1.0;0
1.0;2.0;1.0;-1
5.0;2.0;1.0;1
5.0;1.0;1.0;1
5.0;1.0;1.0;1
1.0;1.0;7.0;-1
3.0;62.0;119.0;-1
3.0;17.0;68.0;-1
4.0;13.0;67.0;-1
2.0;22.0;90.0;-1
4.0;1.0;4.0;1
5.0;1.0;0.0;1
4.0;20.0;32.0;1
2.0;3.0;1.0;0
4.0;19.0;41.0;1
1.0;25.0;13.0;-1
4.0;25.0;40.0;0
4.0;12.0;27.0;1
5.0;2.0;8.0;1
1.0;3.0;0.0;-1
5.0;42.0;53.0;1
5.0;20.0;21.0;1
4.0;136.0;325.0;1
5.0;22.0;13.0;1
5.0;93.0;1607.0;1
4.0;4.0;1.0;1
4.0;55.0;123.0;1
4.0;64.0;104.0;1
5.0;27.0;547.0;1
5.0;131.0;919.0;1
5.0;42.0;58.0;1
4.0;194.0;510.0;1
4.0;124.0;875.0;1
4.0;31.0;80.0;1
4.0;8.0;201.0;1
4.0;3.0;0.0;1
2.0;55.0;1299.0;-1
2.0;9.0;18.0;0
5.0;65.0;1167.0;1
4.0;411.0;891.0;1
4.0;290.0;793.0;1
4.0;21.0;34.0;1
4.0;160.0;754.0;1
4.5;214.0;2555.0;1
1.0;1.0;1.0;-1
4.0;38.0;43.0;1
5.0;37.0;170.0;1
4.0;24.0;284.0;1
5.0;62.0;94.0;1
5.0;22.0;62.0;1
3.0;35.0;27.0;1
5.0;16.0;8.0;1
3.0;68.0;235.0;1
5.0;16.0;60.0;1
4.0;48.0;67.0;1
3.0;19.0;21.0;1
5.0;49.0;716.0;1
4.0;199.0;182.0;1
4.0;107.0;1133.0;1
4.0;20.0;14.0;1
3.0;29.0;79.0;-1
4.0;20.0;29.0;1
2.0;33.0;8.0;-1
4.0;54.0;63.0;1
4.0;32.0;1445.0;1
2.0;9.0;21.0;1
5.0;14.0;94.0;1
3.0;2.0;1.0;1
4.0;23.0;21.0;1
4.0;70.0;173.0;1
4.0;77.0;306.0;1
4.0;16.0;71.0;1
2.0;1.0;0.0;-1
5.0;3.0;11.0;1
4.0;7.0;19.0;1
5.0;22.0;22.0;1
5.0;15.0;324.0;1
3.0;79.0;229.0;0
2.0;30.0;175.0;0
5.0;46.0;720.0;1
5.0;129.0;587.0;1
4.0;12.0;13.0;1
5.0;68.0;185.0;1
4.0;2.0;25.0;-1
5.0;10.0;9.0;1
4.0;5.0;0.0;0
2.0;0.0;0.0;-1
5.0;0.0;1.0;1
2.0;1.0;0.0;-1
4.0;6.0;23.0;1
5.0;1.0;0.0;0
4.0;81.0;240.0;1
1.0;4.0;42.0;-1
1.0;4.0;7.0;-1
4.0;7.0;4.0;-1
3.0;5.0;1.0;0
3.0;11.0;26.0;0
1.0;3.0;0.0;-1
4.0;44.0;33.0;1
4.0;22.0;17.0;0
1.0;7.0;39.0;-1
4.0;2.0;1.0;1
1.0;1.0;0.0;-1
3.0;8.0;72.0;0
4.0;1.0;1.0;1
4.0;3.0;1.0;1
4.0;96.0;1069.0;1
4.0;1.0;0.0;1
3.0;20.0;10.0;-1
4.0;10.0;1.0;1
5.0;4.0;0.0;1
5.0;120.0;220.0;1
5.0;1.0;4.0;1
5.0;1.0;1.0;1
2.0;7.0;29.0;0
4.0;108.0;242.0;1
1.0;1.0;0.0;-1
5.0;2.0;0.0;1
3.0;34.0;53.0;1
4.0;32.0;319.0;-1
1.0;2.0;30.0;-1
4.0;76.0;211.0;1
3.0;22.0;79.0;0
5.0;124.0;372.0;1
3.0;2.0;0.0;0
1.0;11.0;331.0;-1
2.0;18.0;146.0;-1
4.0;99.0;957.0;1
4.0;7.0;9.0;1
5.0;1.0;1.0;1
5.0;2.0;1.0;-1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;5.0;6.0;1
5.0;2.0;1.0;1
4.0;26.0;19.0;-1
1.0;3.0;1.0;-1
4.0;42.0;68.0;1
4.0;4.0;0.0;1
4.0;122.0;639.0;1
4.0;10.0;3.0;1
4.0;42.0;1384.0;1
1.0;10.0;35.0;-1
2.0;3.0;1.0;-1
4.0;32.0;104.0;1
4.0;145.0;674.0;1
3.0;16.0;8.0;0
1.0;1.0;18.0;-1
4.0;88.0;320.0;1
1.0;1.0;2.0;-1
3.0;6.0;1.0;1
1.0;23.0;25.0;-1
2.0;1.0;0.0;-1
4.0;97.0;97.0;1
4.0;64.0;286.0;0
5.0;6.0;1.0;1
3.0;125.0;1812.0;1
2.0;1.0;13.0;-1
4.0;26.0;330.0;1
5.0;70.0;1361.0;-1
1.0;1.0;8.0;-1
3.0;36.0;111.0;1
1.0;7.0;38.0;-1
4.0;2.0;7.0;1
5.0;3.0;38.0;1
3.0;25.0;14.0;0
1.0;7.0;38.0;1
5.0;1.0;1.0;1
3.0;111.0;450.0;1
5.0;11.0;1.0;1
5.0;5.0;3.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
4.0;11.0;205.0;-1
5.0;2.0;0.0;1
3.0;10.0;10.0;-1
3.0;0.0;4.0;-1
2.0;7.0;2.0;-1
4.0;3.0;2.0;0
1.0;46.0;176.0;-1
5.0;1.0;5.0;1
3.0;5.0;160.0;-1
5.0;1.0;0.0;1
4.0;17.0;48.0;1
5.0;1.0;0.0;1
4.0;104.0;531.0;1
3.0;330.0;1859.0;0
5.0;1.0;1.0;1
1.0;1.0;22.0;-1
3.0;8.0;14.0;-1
5.0;3.0;1.0;1
3.0;5.0;1.0;-1
4.0;42.0;63.0;1
5.0;16.0;4.0;1
5.0;3.0;9.0;1
5.0;10.0;2.0;1
4.0;48.0;67.0;1
5.0;1.0;0.0;1
3.0;5.0;34.0;-1
3.0;104.0;398.0;0
3.0;6.0;11.0;0
5.0;2.0;0.0;1
2.0;1.0;50.0;0
1.0;1.0;1.0;-1
5.0;1.0;0.0;1
1.0;1.0;1.0;-1
5.0;1.0;0.0;1
5.0;2.0;3.0;1
3.0;6.0;30.0;0
5.0;20.0;2.0;1
3.0;38.0;14.0;0
4.0;3.0;0.0;1
3.0;47.0;145.0;0
1.0;5.0;32.0;-1
4.0;344.0;977.0;1
4.0;7.0;31.0;1
4.0;93.0;384.0;1
1.0;12.0;102.0;-1
1.0;1.0;6.0;-1
1.0;29.0;54.0;-1
5.0;6.0;16.0;1
1.0;1.0;45.0;-1
3.0;9.0;3.0;0
4.0;67.0;220.0;1
4.0;18.0;63.0;1
2.0;1.0;4.0;-1
1.0;16.0;52.0;-1
4.0;39.0;125.0;1
4.0;37.0;118.0;0
3.0;201.0;390.0;-1
1.0;4.0;0.0;-1
1.0;10.0;2.0;-1
2.0;16.0;32.0;-1
1.0;3.0;2.0;-1
2.0;1.0;58.0;-1
5.0;10.0;12.0;1
3.0;15.0;8.0;0
1.0;2.0;26.0;-1
4.0;119.0;598.0;0
4.0;2.0;2.0;1
4.0;1.0;11.0;1
5.0;8.0;216.0;1
1.0;1.0;19.0;-1
3.0;42.0;49.0;0
4.0;19.0;10.0;1
1.0;3.0;1.0;-1
3.0;5.0;50.0;0
3.0;2.0;2.0;0
1.0;5.0;76.0;-1
3.0;8.0;4.0;0
2.0;5.0;2.0;-1
4.0;15.0;26.0;1
4.0;91.0;126.0;1
4.0;51.0;232.0;1
3.0;75.0;202.0;1
1.0;2.0;2.0;-1
2.0;1.0;2.0;-1
1.0;1.0;4.0;-1
4.0;29.0;38.0;1
4.0;23.0;21.0;1
4.0;1.0;36.0;1
3.0;111.0;1846.0;0
5.0;111.0;1013.0;1
4.0;25.0;12.0;1
4.0;13.0;3.0;1
4.0;1.0;2.0;1
5.0;16.0;10.0;1
5.0;6.0;23.0;1
5.0;13.0;24.0;1
4.0;30.0;69.0;0
4.0;21.0;239.0;1
4.0;19.0;13.0;1
5.0;2.0;4.0;1
3.0;26.0;274.0;0
4.0;6.0;32.0;1
3.0;45.0;116.0;1
3.0;330.0;1859.0;1
4.0;42.0;68.0;1
5.0;7.0;16.0;1
5.0;1.0;30.0;1
5.0;1.0;1.0;1
4.0;22.0;15.0;1
2.0;6.0;6.0;-1
5.0;3.0;6.0;1
3.0;145.0;674.0;0
4.0;9.0;24.0;1
5.0;4.0;47.0;1
2.0;12.0;205.0;-1
4.0;1.0;78.0;1
1.0;1.0;2.0;-1
1.0;2.0;44.0;-1
3.0;4.0;5.0;0
1.0;2.0;14.0;-1
5.0;2.0;3.0;1
1.0;4.0;3.0;-1
1.0;1.0;1.0;-1
3.0;9.0;4.0;0
1.0;2.0;2.0;-1
5.0;207.0;299.0;1
5.0;7.0;29.0;1
2.0;228.0;421.0;-1
5.0;17.0;1443.0;1
4.0;17.0;16.0;1
3.0;20.0;5.0;1
4.0;96.0;614.0;1
3.0;10.0;10.0;1
1.0;2.0;13.0;-1
1.0;4.0;3.0;-1
1.0;2.0;13.0;-1
1.0;9.0;242.0;-1
1.0;3.0;2.0;-1
3.0;92.0;1088.0;-1
5.0;1.0;1.0;1
5.0;3.0;0.0;1
1.0;4.0;1.0;-1
1.0;1.0;9.0;-1
1.0;2.0;2.0;-1
2.0;685.0;794.0;0
1.0;2.0;1.0;-1
3.0;1.0;1.0;1
1.0;72.0;2078.0;-1
5.0;10.0;3.0;1
1.0;2.0;1.0;-1
1.0;2.0;2.0;-1
3.0;38.0;14.0;-1
1.0;1.0;0.0;-1
1.0;58.0;78.0;-1
5.0;8.0;11.0;1
4.0;4.0;0.0;-1
1.0;2.0;1.0;-1
1.0;1.0;7.0;-1
1.0;9.0;65.0;-1
3.0;9.0;7.0;0
4.0;1.0;1.0;-1
5.0;1.0;1.0;1
4.0;1.0;0.0;1
1.0;1.0;1.0;-1
5.0;1.0;0.0;1
3.0;4.0;0.0;0
3.0;4.0;1.0;-1
5.0;1.0;2.0;1
2.0;3.0;1.0;-1
1.0;1.0;1.0;-1
3.0;43.0;28.0;0
3.0;84.0;183.0;0
1.0;2.0;0.0;-1
4.0;20.0;509.0;0
5.0;1.0;0.0;1
3.0;4.0;1.0;-1
5.0;1.0;0.0;1
3.0;4.0;1.0;0
5.0;2.0;19.0;1
3.0;19.0;60.0;0
5.0;2.0;1.0;1
5.0;5.0;3.0;1
1.0;1.0;0.0;-1
3.0;1.0;10.0;1
5.0;1.0;0.0;1
5.0;4.0;2.0;1
1.0;1.0;0.0;0
5.0;1.0;1.0;1
5.0;1.0;1.0;1
1.0;1.0;1.0;-1
5.0;1.0;1.0;1
1.0;1.0;0.0;-1
4.0;1.0;0.0;1
5.0;0.0;1.0;1
5.0;0.0;28.0;1
5.0;0.0;0.0;1
2.0;1.0;1.0;1
3.0;2.0;0.0;1
5.0;0.0;0.0;1
1.0;0.0;1.0;0
5.0;0.0;1.0;1
5.0;0.0;0.0;1
1.0;1.0;4.0;-1
5.0;13.0;0.0;1
5.0;0.0;0.0;1
5.0;0.0;0.0;1
1.0;0.0;1.0;-1
3.0;3.0;30.0;-1
5.0;1.0;1.0;1
1.0;2.0;0.0;-1
3.0;13.0;0.0;1
4.0;3.0;1.0;0
5.0;1.0;0.0;1
5.0;1.0;9.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
4.0;2.0;1.0;1
3.0;1.0;1.0;-1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;-1
2.0;1.0;0.0;-1
3.0;2.0;0.0;0
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;3.0;1.0;1
5.0;2.0;9.0;1
5.0;2.0;1.0;1
3.0;1.0;0.0;-1
3.0;10.0;2.0;0
1.0;2.0;0.0;-1
4.0;1.0;0.0;0
3.0;10.0;10.0;0
1.0;4.0;0.0;-1
4.0;56.0;318.0;1
5.0;13.0;11.0;1
5.0;26.0;6.0;1
1.0;2.0;0.0;-1
1.0;11.0;49.0;-1
5.0;2.0;79.0;1
1.0;1.0;0.0;-1
1.0;2.0;22.0;-1
4.0;76.0;211.0;1
4.0;23.0;90.0;1
3.0;55.0;159.0;1
5.0;54.0;71.0;1
1.0;8.0;6.0;-1
5.0;4.0;14.0;1
3.0;12.0;327.0;0
2.0;7.0;4.0;-1
4.0;165.0;266.0;0
2.0;228.0;421.0;-1
5.0;72.0;127.0;1
1.0;2.0;8.0;-1
5.0;1.0;1.0;1
5.0;21.0;17.0;1
3.0;13.0;2.0;1
5.0;15.0;6.0;1
3.0;26.0;22.0;0
3.0;161.0;1783.0;1
5.0;4.0;53.0;1
4.0;108.0;2534.0;1
1.0;2.0;10.0;-1
3.0;1.0;6.0;0
1.0;5.0;26.0;-1
4.0;43.0;23.0;1
5.0;35.0;171.0;1
1.0;8.0;14.0;-1
3.0;194.0;510.0;0
5.0;2.0;60.0;1
1.0;2.0;1.0;-1
3.0;19.0;3.0;1
1.0;7.0;76.0;-1
4.0;7.0;172.0;1
4.0;11.0;8.0;1
2.0;1.0;1.0;-1
4.0;17.0;9.0;0
5.0;8.0;15.0;1
5.0;61.0;26.0;0
3.0;10.0;20.0;0
2.0;34.0;7628.0;-1
1.0;15.0;8.0;-1
2.0;2.0;1.0;-1
3.0;4.0;52.0;0
4.0;3.0;1.0;1
1.0;1.0;0.0;-1
2.0;1.0;10.0;0
3.0;49.0;987.0;-1
5.0;2.0;2.0;0
4.0;13.0;118.0;1
5.0;52.0;43.0;1
3.0;1.0;0.0;-1
4.0;32.0;115.0;1
4.0;36.0;29.0;1
4.0;20.0;87.0;1
4.0;7.0;12.0;-1
3.0;13.0;55.0;1
5.0;1.0;1.0;0
1.0;2.0;0.0;-1
2.0;2.0;1.0;1
5.0;17.0;13.0;1
5.0;1.0;0.0;1
4.0;51.0;149.0;1
1.0;1.0;5.0;-1
5.0;22.0;14.0;1
2.0;1.0;0.0;-1
3.0;1.0;6.0;-1
4.0;77.0;323.0;0
5.0;17.0;13.0;1
1.0;1.0;52.0;-1
4.5;2.0;2.0;1
3.0;37.0;57.0;1
2.0;1.0;1.0;-1
5.0;2.0;2.0;1
4.0;102.0;268.0;1
4.0;22.0;47.0;0
4.0;3.0;2.0;1
1.0;8.0;185.0;0
5.0;3.0;11.0;1
3.0;30.0;68.0;0
1.0;2.0;0.0;-1
5.0;23.0;784.0;1
5.0;12.0;6.0;1
4.0;12.0;9.0;1
1.0;1.0;0.0;-1
1.0;2.0;2.0;-1
4.0;9.0;60.0;1
4.0;130.0;5532.0;1
2.0;10.0;18.0;0
4.0;122.0;639.0;0
2.0;207.0;400.0;-1
4.0;9.0;14.0;0
1.0;6.0;9.0;-1
5.0;12.0;4.0;1
3.0;12.0;27.0;0
4.0;4.0;19.0;1
1.0;5.0;0.0;-1
1.0;2.0;1.0;0
3.0;82.0;512.0;0
3.0;55.0;188.0;0
4.0;26.0;6.0;0
3.0;11.0;179.0;1
1.0;1.0;0.0;-1
4.0;5.0;1.0;1
1.0;5.0;2.0;-1
4.0;24.0;17.0;0
5.0;2.0;0.0;1
4.0;97.0;292.0;1
4.0;189.0;2321.0;1
3.0;104.0;334.0;1
4.0;50.0;69.0;1
5.0;8.0;216.0;1
4.0;3.0;4.0;1
1.0;5.0;5.0;-1
2.0;20.0;82.0;0
4.0;65.0;1167.0;1
5.0;31.0;66.0;1
2.0;39.0;1221.0;-1
1.0;2.0;3.0;-1
4.0;59.0;241.0;1
2.0;24.0;409.0;0
1.0;1.0;16.0;-1
2.0;1.0;19.0;-1
5.0;2.0;0.0;1
4.0;52.0;164.0;1
5.0;5.0;12.0;1
1.0;1.0;0.0;-1
5.0;1.0;0.0;1
1.0;8.0;4.0;-1
4.0;12.0;5.0;1
1.0;13.0;1688.0;-1
1.0;1.0;0.0;-1
1.0;5.0;3.0;-1
1.0;3.0;104.0;-1
1.0;1.0;1.0;-1
1.0;1.0;1.0;-1
3.0;94.0;276.0;0
4.0;12.0;7.0;1
1.0;207.0;1051.0;-1
2.0;96.0;768.0;-1
2.0;37.0;143.0;0
1.0;3.0;61.0;-1
5.0;27.0;294.0;1
5.0;49.0;192.0;1
4.0;74.0;1177.0;1
1.0;1.0;36.0;-1
4.0;6.0;4.0;1
1.0;5.0;1.0;-1
5.0;17.0;48.0;1
4.0;193.0;1273.0;1
3.0;96.0;353.0;1
4.0;58.0;90.0;1
5.0;38.0;132.0;1
5.0;2.0;1.0;1
3.0;138.0;821.0;1
3.0;76.0;113.0;0
3.0;34.0;233.0;0
4.0;66.0;131.0;1
5.0;4.0;35.0;1
1.0;0.0;3.0;-1
5.0;1.0;0.0;1
5.0;1.0;9.0;1
3.0;1.0;1.0;0
3.0;2.0;0.0;0
5.0;1.0;0.0;1
5.0;22.0;32.0;1
1.0;7.0;9.0;-1
5.0;1.0;1.0;0
1.0;1.0;0.0;-1
1.0;2.0;1.0;-1
4.0;12.0;32.0;0
3.0;1.0;21.0;0
3.0;4.0;1.0;1
3.0;8.0;1.0;0
4.0;4.0;4.0;1
3.0;4.0;1.0;0
1.0;2.0;0.0;1
5.0;1.0;1.0;1
2.0;3.0;1.0;-1
1.0;1.0;1.0;-1
4.0;2.0;12.0;1
4.0;34.0;131.0;1
4.0;4.0;12.0;1
1.0;1.0;4.0;-1
4.0;11.0;1.0;1
5.0;6.0;1.0;1
5.0;3.0;4.0;1
1.0;1.0;1.0;1
2.0;1.0;0.0;0
4.0;3.0;1.0;1
4.0;13.0;37.0;1
4.0;86.0;145.0;1
5.0;4.0;4.0;1
4.0;124.0;175.0;0
5.0;78.0;1160.0;1
2.0;26.0;37.0;-1
5.0;124.0;372.0;1
3.0;7.0;2.0;0
4.0;119.0;469.0;1
5.0;13.0;118.0;1
4.0;65.0;241.0;1
4.0;11.0;7.0;1
5.0;23.0;6.0;1
4.0;66.0;131.0;1
4.0;61.0;137.0;1
3.0;135.0;929.0;0
4.0;10.0;179.0;1
4.0;122.0;639.0;1
4.0;63.0;5715.0;0
4.0;3.0;14.0;1
4.0;92.0;350.0;1
5.0;125.0;1812.0;1
5.0;3.0;2.0;1
4.0;3.0;1.0;1
1.0;30.0;218.0;-1
4.0;67.0;569.0;1
4.0;12.0;15.0;1
5.0;1.0;0.0;1
4.0;90.0;148.0;0
1.0;2.0;34.0;-1
5.0;2.0;1.0;1
4.0;9.0;35.0;1
4.0;0.0;75.0;-1
4.0;2.0;2.0;1
5.0;0.0;1.0;1
5.0;0.0;0.0;1
5.0;0.0;0.0;1
5.0;3.0;11.0;1
5.0;0.0;1.0;1
5.0;2.0;4.0;-1
5.0;0.0;4.0;1
5.0;6.0;2.0;1
5.0;1.0;12.0;1
3.0;9.0;2.0;-1
4.0;2.0;0.0;0
1.0;1.0;1.0;1
5.0;2.0;6.0;1
5.0;1.0;1.0;1
5.0;6.0;3.0;1
5.0;2.0;1.0;1
3.0;1.0;0.0;-1
4.0;1.0;0.0;0
5.0;1.0;0.0;0
5.0;2.0;1.0;1
5.0;1.0;0.0;1
1.0;1.0;1.0;-1
5.0;3.0;4.0;1
3.0;1.0;0.0;1
5.0;3.0;0.0;1
5.0;4.0;0.0;1
5.0;1.0;0.0;1
5.0;6.0;0.0;-1
5.0;6.0;0.0;1
2.0;2.0;1.0;-1
3.0;4.0;0.0;0
5.0;2.0;7.0;1
1.0;4.0;5.0;-1
4.0;2.0;1.0;1
5.0;1.0;2.0;1
5.0;1.0;5.0;1
5.0;1.0;1.0;1
3.0;17.0;5.0;-1
3.0;4.0;0.0;0
3.0;1.0;0.0;-1
5.0;1.0;1.0;1
1.0;5.0;6.0;-1
5.0;6.0;1.0;1
2.0;5.0;0.0;-1
5.0;5.0;1.0;1
5.0;2.0;16.0;1
1.0;10.0;2.0;-1
5.0;1.0;1.0;1
1.0;5.0;82.0;-1
5.0;4.0;1.0;1
5.0;3.0;1.0;1
5.0;6.0;3.0;1
1.0;1.0;0.0;-1
4.0;2.0;1.0;1
5.0;3.0;1.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;4.0;0.0;1
5.0;3.0;2.0;1
1.0;4.0;30.0;1
5.0;2.0;1.0;1
3.0;5.0;3.0;-1
5.0;1.0;0.0;1
5.0;3.0;1.0;1
1.0;3.0;3.0;-1
5.0;4.0;2.0;1
1.0;8.0;122.0;-1
5.0;9.0;2.0;1
1.0;2.0;4.0;-1
1.0;13.0;1.0;-1
1.0;6.0;42.0;-1
4.0;2.0;16.0;1
5.0;5.0;0.0;1
1.0;2.0;1.0;-1
1.0;1.0;1.0;-1
1.0;4.0;4.0;-1
